ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x9e9b,CUS_0x18c6,February,Christopherm,41,719-44-4102,Engineer,35728.54,,7,7,11,3,"Mortgage Loan, Student Loan, and Not Specified",6,18,1.8699999999999992,0.0,Standard,1229.33,35.008751911441216,22 Years and 3 Months,No,58.729470690895745,37.518703303885424,High_spent_Large_value_payments,453.3896593385522,Standard
0x14a61,CUS_0x41a0,August,Sierrar,17,644-85-1673,Writer,61627.35000000001,4993.6125,8,6,26,7,"Home Equity Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Not Specified",8,10,11.57,13.0,_,2258.24,26.31353197643553,12 Years and 3 Months,Yes,262.3144503976628,238.67929129437942,High_spent_Small_value_payments,258.3675083079578,Poor
0x6be4,CUS_0x2b54,March,Malonex,25,218-51-2773,Mechanic,21339.42,2038.285,7,7,20,0,,5,20,10.48,5.0,Standard,570.25,32.61697011515188,32 Years and 11 Months,Yes,0.0,119.661761460825,High_spent_Small_value_payments,344.166738539175,Standard
0x5db3,CUS_0x4993,June,,31,928-18-1535,Journalist,142737.36,11656.78,1,2,4,3,"Personal Loan, Payday Loan, and Debt Consolidation Loan",10,8,3.640000000000001,4.0,Good,1184.81,29.104804128672967,24 Years and 8 Months,No,273.60235752614915,__10000__,Low_spent_Medium_value_payments,471.2517541329135,Good
0x1b534,CUS_0x1b55,July,Matthew Robinsonp,41,468-81-7192,_______,67672.4,5878.366666666666,8,5,27,5,"Auto Loan, Payday Loan, Personal Loan, Auto Loan, and Credit-Builder Loan",27,25,0.5,10.0,Bad,1826.19,26.75381528491584,16 Years and 3 Months,Yes,233.30062425741264,340.2040391776872,High_spent_Small_value_payments,274.3320032315667,Poor
0x13266,CUS_0xb0e8,January,Foo Yune,5712,049-96-7407,Developer,26921.13,2150.4275,5,7,17,-100,"Credit-Builder Loan, Home Equity Loan, Auto Loan, and Not Specified",23,20,3.01,1.0,Standard,124.1,34.12825198133842,22 Years and 5 Months,NM,38774.0,77.72150061525234,High_spent_Medium_value_payments,314.79289944381304,Standard
0x176b4,CUS_0x3a6c,March,Shalal-Esaj,31_,570-18-4382,Journalist,73340.48,5945.706666666666,7,6,17,6,"Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, and Payday Loan",28,25,27.64,12.0,Bad,2899.67,32.91881401622887,2 Years and 10 Months,Yes,196.60038223339885,__10000__,Low_spent_Small_value_payments,427.9895555896962,Standard
0x21c42,CUS_0x9616,January,,32,324-37-0157,Journalist,13931994.0,2996.328333333333,8,4,18,1_,Personal Loan,21,15,9.42,4.0,Standard,197.92,26.99741003574277,19 Years and 5 Months,Yes,24.834804466296465,112.49674857281755,High_spent_Small_value_payments,422.30128029421934,Standard
0x11c79,CUS_0x251a,April,Emilyi,26,849-10-1285,Mechanic,59112.81_,4802.0675,5,7,8,3,"Not Specified, Not Specified, and Personal Loan",15,8,10.12,4.0,Standard,1421.95,32.25617775076614,NA,Yes,112.19151340265837,77.62385553617935,High_spent_Large_value_payments,530.3913810611623,Standard
0xc92e,CUS_0x3fe8,May,Tamim Elyanj,46,289-73-0089,Teacher,55062.87,4801.5725,9,8,18,6,"Home Equity Loan, Personal Loan, Student Loan, Student Loan, Debt Consolidation Loan, and Student Loan",22,15,4.01,12.0,Bad,1569.55,26.433018655045505,8 Years and 0 Months,Yes,142.86111673245702,116.01913463372269,High_spent_Large_value_payments,461.27699863382037,Poor
0x5b13,CUS_0x9934,June,Mariannaa,43,850-08-6279,Doctor,120450.32,9985.526666666667,2,3,11,4,"Personal Loan, Payday Loan, Not Specified, and Home Equity Loan",15,3,16.28,2.0,Good,503.63,25.969877224900106,25 Years and 2 Months,No,387.8026801255866,420.19226655694547,High_spent_Medium_value_payments,440.5577199841346,Standard
0x6c20,CUS_0xaaaf,March,Silvia Aloisiz,34,246-53-8379,Mechanic,16173.51,1581.7925,8,6,17,2,"Student Loan, and Mortgage Loan",13,18,17.59,7.0,Standard,751.55,29.593545675786856,5 Years and 10 Months,Yes,17.761332922721916,142.94388505068818,Low_spent_Medium_value_payments,277.47403202658995,Standard
0x5363,CUS_0x8fb7,June,Raymondd,31,915-56-4328,Media_Manager,59086.62,4664.885,6,6,30,7,"Not Specified, Debt Consolidation Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",21,22,30.62,6.0,Bad,3207.24,25.95400399389976,NA,Yes,341.0566632078396,,High_spent_Medium_value_payments,217.7125301050986,Standard
0x16a82,CUS_0x5b65,January,Silvia Aloisiw,25,949-81-1864,Doctor,85248.15,6891.0125,4,7,5,2,"Not Specified, and Mortgage Loan",6,,2.24,1.0,Good,1326.06,33.240591815374025,24 Years and 2 Months,NM,113.4336024221999,497.51666357584395,!@9#%8,348.1509840019562,Standard
0x1ec36,CUS_0x9ff3,January,Rp,43,666-38-6886,Teacher,40403.35,3340.945833333333,1,5,3,2,"Auto Loan, and Not Specified",11,10,4.94,1.0,Good,303.23,36.51666458396051,15 Years and 7 Months,No,55.22566878546754,325.6522221034969,Low_spent_Medium_value_payments,233.21669244436885,Poor
0x24b31,CUS_0x2f8c,April,,53,#F%$D@*&8,Architect,30918.82,,0,5,12,0,,22,8,-4.39,1.0,_,1478.94,32.60700129490555,30 Years and 11 Months,No,0.0,91.38232179229807,High_spent_Medium_value_payments,436.67451154103526,Standard
0x1ab45,CUS_0x115c,August,Ryan Vlastelicar,20,956-28-3067,Engineer,41695.76,3401.646666666667,6,7,15,9,"Not Specified, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",24,20_,31.99,8.0,Bad,4453.51,26.69776846386521,8 Years and 6 Months,NM,302.8057257057672,85.68416842593166,Low_spent_Large_value_payments,221.67477253496787,Standard
0x16f5,CUS_0x132f,April,,41,561-60-9294,Musician,19514.88,1828.24,7,488,17,0,,30,12,4.17,2.0,Standard,881.4,34.503707241298585,19 Years and 6 Months,No,0.0,45.388820313894996,High_spent_Medium_value_payments,387.43517968610496,Poor
0x257dc,CUS_0xc195,July,Laurenceq,4347,939-96-0773,Mechanic,81842.52,6733.21,6,6,18,7,"Home Equity Loan, Payday Loan, Payday Loan, Not Specified, Mortgage Loan, Student Loan, and Debt Consolidation Loan",50,19,33.980000000000004,12.0,Bad,3127.09,27.264099717018876,11 Years and 10 Months,Yes,322.07659897858457,239.67745357624625,!@9#%8,401.5669474451692,Standard
0xfc47,CUS_0xbea3,June,Bill Cheungk,14,127-36-3685,_______,23445.47,1870.789166666667,4,5,18,6,"Home Equity Loan, Auto Loan, Mortgage Loan, Not Specified, Student Loan, and Payday Loan",3,14,_,5.0,Standard,1455.88,23.91636795115881,15 Years and 10 Months,Yes,109.79214009301548,57.87794036130129,Low_spent_Medium_value_payments,299.4088362123499,Standard
0x16399,CUS_0x8aa2,August,,37,231-43-8484,Writer,68103.81,5270.796896009038,8,7,2,0,,21,8,3.41,3.0,Good,71.41,25.719663632322327,33 Years and 6 Months,No,669.520603990962,237.37281486425687,!@9#%8,616.658935135743,Good
0x25b8d,CUS_0x7701,April,Klaymanv,52,369-38-9871,Entrepreneur,48115.6_,4287.633333333333,8,5,12,2,"Mortgage Loan, and Debt Consolidation Loan",27,16_,2.19,4.0,Good,454.94,34.84016264291216,NA,No,45.392163488128325,204.38460831626801,Low_spent_Medium_value_payments,458.986561528937,Standard
0x1b257,CUS_0x63c1,June,rac,46,790-66-8595,Scientist,93233.73,7762.4775,6,7,17,7,"Mortgage Loan, Personal Loan, Student Loan, Home Equity Loan, Personal Loan, Student Loan, and Auto Loan",11,20,16.51,7.0,_,783.92,37.49123733016405,13 Years and 3 Months,NM,302.95280908361764,384.52419517991683,Low_spent_Large_value_payments,358.7707457364656,Standard
0x5adf,CUS_0xbb94,February,Nigel Daviesw,38,515-44-9854,Manager,43644.96,3551.08,6,8,25,5,"Debt Consolidation Loan, Auto Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",34,21,8.12,11.0,Bad,2203.98,33.59348171118845,10 Years and 0 Months,Yes,133.0470229914066,289.09856035968966,Low_spent_Large_value_payments,202.96241664890374,Standard
0x5e81,CUS_0x117f,August,Kevinj,51,082-69-3410,Scientist,93847.86_,7599.655,3,4,12,3,"Mortgage Loan, Credit-Builder Loan, and Home Equity Loan",14,10,11.52,5.0,Standard,1405.22,28.96635604822284,16 Years and 5 Months,No,196.72670190012158,522.5572278752046,Low_spent_Large_value_payments,310.68157022467386,Standard
0x23fb7,CUS_0x8844,June,Krishnang,1439,022-30-0518,Mechanic,165396.2,13575.016666666668,5,4,6,3,"Student Loan, Credit-Builder Loan, and Payday Loan",7,6,0.1200000000000001,7.0,Good,1078.62,31.297767519185122,NA,No,263.01988069373357,1021.3898000624845,Low_spent_Medium_value_payments,353.09198591044884,Good
0x23e10,CUS_0xb029,March,Matthieuo,27,767-78-6130,Engineer,17169.465,1176.78875,7,6,6,1,Personal Loan,29,11,15.28,1.0,Standard,1327.33,33.02165990480757,29 Years and 9 Months,NM,13.514624749024529,68.58168381663371,Low_spent_Small_value_payments,325.58256643434174,Standard
0x1941a,CUS_0x1015,May,Holtono,4510,810-97-7024,Journalist,46951.02,3725.585,7,4,16,0,,8,9,15.83,9.0,Standard,340.22,30.89134291122849,21 Years and 2 Months,Yes,0.0,,Low_spent_Medium_value_payments,392.44815328340775,Good
0x7b91,CUS_0x9c2,August,Freifeldf,16,434-76-9598,Writer,38721.76,3104.813333333333,10,6,23,2,"Home Equity Loan, and Home Equity Loan",35,21,7.26,11.0,Bad,2443.51,38.92289284946081,18 Years and 5 Months,Yes,41.16430258788047,160.73388938051187,High_spent_Small_value_payments,368.583141364941,Poor
0x25f94,CUS_0xad4f,March,,47,226-45-0652,Developer,22620.79,1722.065833333333,7,3,9,0,,27,18,5.31,2.0,_,642.46,26.622486220976597,29 Years and 5 Months,No,0.0,29.108504721502552,High_spent_Large_value_payments,383.09807861183083,Standard
0x13d1d,CUS_0x92b9,August,,16,855-40-7496,Teacher,46855.17,3987.5975,7,5,27,6,"Auto Loan, Not Specified, Debt Consolidation Loan, Auto Loan, Student Loan, and Auto Loan",36,20,19.86,7.0,Standard,1653.0,32.842437940342215,11 Years and 3 Months,Yes,145.55242168068656,140.93209748065638,Low_spent_Medium_value_payments,392.27523083865714,Poor
0xdb3b,CUS_0xbd46,June,Dan Wilchinsa,29_,255-94-3242,Architect,64918.54,5704.878333333332,8,7,8,2,"Auto Loan, and Debt Consolidation Loan",17,12,9.98,3.0,Good,916.93,26.21535375465175,23 Years and 4 Months,No,71.21983734655845,74.17781540716834,High_spent_Medium_value_payments,675.0901805796067,Standard
0x1b000,CUS_0x8fd9,July,Kirstine,27,547-86-0816,Doctor,7531.855_,573.6545833333333,6,5,18,9,"Student Loan, Personal Loan, Not Specified, Home Equity Loan, Mortgage Loan, Personal Loan, Student Loan, Home Equity Loan, and Debt Consolidation Loan",38,23,21.1,6.0,Bad,4575.47,37.100063557826736,NA,Yes,55.03451567780117,,Low_spent_Small_value_payments,219.90496436878715,Poor
0x17c3c,CUS_0x65d9,March,niv,35_,978-73-5122,Architect,8291.51,961.9591666666665,6,9,15,8,"Auto Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Student Loan, Not Specified, Mortgage Loan, and Payday Loan",29,,0.9,11.0,Bad,2511.39,23.574496572934624,NA,NM,43.228810930763366,44.564730143740654,Low_spent_Medium_value_payments,288.4023755921626,Poor
0x17503,CUS_0x854c,February,Jessica Toonkelf,34,412-53-8508,Manager,32434.64,2601.8866666666668,7,5,33,2,"Payday Loan, and Student Loan",18,13,11.78,8.0,_,2620.89,32.77492334700499,9 Years and 8 Months,Yes,52.36291215885905,91.6305878468544,High_spent_Medium_value_payments,366.1951666609532,Poor
0x232f8,CUS_0x31e8,July,Steven C.m,21,587-68-1142,Doctor,14363.25,1092.9375,10,7,19,7,"Debt Consolidation Loan, Home Equity Loan, Payday Loan, Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Auto Loan",43,4231,16.76,6.0,Bad,1758.22,32.165125358447014,13 Years and 7 Months,Yes,75.22149727749381,40.17454280100957,Low_spent_Medium_value_payments,273.8977099214966,Poor
0x194ad,CUS_0xa1cc,August,Tane,39,#F%$D@*&8,Journalist,79050.88,6676.573333333334,6,8,21,7,"Mortgage Loan, Payday Loan, Auto Loan, Mortgage Loan, Home Equity Loan, Personal Loan, and Payday Loan",25,22,5.15,16.0,Bad,1570.89,29.70101366476485,13 Years and 5 Months,Yes,331.7693104808956,348.78711875126726,Low_spent_Large_value_payments,257.10090410117056,Poor
0x1ef16,CUS_0x8bb3,May,Scotth,51_,343-60-7122,Lawyer,136738.56,,0,6,11,0,,14,12,5.14,0.0,Good,482.99,41.11369209202714,25 Years and 3 Months,No,18018.0,1065.2222418460842,Low_spent_Medium_value_payments,347.2657581539158,Standard
0x1a3e9,CUS_0x1f7d,August,Jonathano,17,697-78-8723,Architect,20357.29,1720.440833333333,3,5,16,2,"Not Specified, and Auto Loan",16,19,9.81,,Standard,2552.06,27.495098044124518,7 Years and 11 Months,Yes,33.782528536080925,72.84393601684852,High_spent_Medium_value_payments,315.41761878040387,Poor
0x14ae0,CUS_0x8ad5,March,Deyi,27,393-14-3118,_______,63876.62,5358.051666666667,3,5,7,4,"Debt Consolidation Loan, Student Loan, Student Loan, and Not Specified",12,-1,8.79,5.0,Good,1014.51,29.18453422654677,26 Years and 4 Months,No,145.03685645396808,80.56558766322284,High_spent_Large_value_payments,550.2027225494758,Standard
0x8988,CUS_0x5734,July,Gabrielh,31,484-76-3179,Developer,135883.0,11330.583333333336,6,7,8,1,Not Specified,9,10,11.73,2.0,Standard,132.78,35.657896480108555,23 Years and 4 Months,Yes,109.07516409349259,930.7354321006584,Low_spent_Medium_value_payments,373.2477371391823,Good
0x5dc1,CUS_0x4c7e,August,,29,570-70-2382,Writer,15827.06,1422.9216666666666,8,8,29,6,"Credit-Builder Loan, Credit-Builder Loan, Auto Loan, Home Equity Loan, Auto Loan, and Mortgage Loan",20,17,5.41,14.0,Bad,2396.06,38.411556146692256,10 Years and 8 Months,NM,57.71999295945369,60.421467954639255,High_spent_Medium_value_payments,274.1507057525737,Standard
0x434c,CUS_0x81f1,March,Gelleru,32,790-89-0831,Lawyer,62757.12,5033.76,8,8,18,9,"Student Loan, Mortgage Loan, Student Loan, Payday Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Debt Consolidation Loan, and Student Loan",52,22,26.92,12.0,_,3754.18,30.984062006990122,5 Years and 9 Months,Yes,467.8454156770467,77.34267088074087,High_spent_Large_value_payments,198.18791344221253,Standard
0x20d77,CUS_0x77c,June,Silviag,36,074-98-8131,Mechanic,82383.04,6661.253333333332,3,5,8,4_,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, and Payday Loan",17,14,1.71,4.0,Good,1218.57,30.89560675684357,33 Years and 1 Months,No,162.10895563236758,,High_spent_Large_value_payments,581.1184850309128,Good
0xf23c,CUS_0x6399,March,Steve Schererr,28,087-38-7228,Lawyer,77603.48_,6214.956666666666,10,6,26,-100,"Home Equity Loan, Auto Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",38,16,21.26,12.0,Bad,3016.53,25.824836142654032,6 Years and 9 Months,Yes,317.85283940875263,108.84840642358569,High_spent_Large_value_payments,434.7944208343284,Standard
0x245f2,CUS_0x59d,May,Dave Clarkev,53,194-98-0440,Musician,119514.03,10031.5025,2,3,2,3,"Personal Loan, Credit-Builder Loan, and Debt Consolidation Loan",0,9,8.17,,_,499.12,28.158476662711514,22 Years and 1 Months,No,165.72377189507796,124.57275044140086,High_spent_Medium_value_payments,962.8537276635212,Good
0xd78f,CUS_0xbfdb,February,"""Johnw",31,839-16-3066,Musician,35600.2,3130.683333333333,0,3,9,3,"Student Loan, Home Equity Loan, and Credit-Builder Loan",0,12,6.63,4.0,_,577.57,24.572654455690532,32 Years and 0 Months,No,50.648599828364134,355.75712170015504,!@9#%8,196.66261180481428,Standard
0x2f3e,CUS_0x6b42,May,Clarkp,26,471-99-1392,Media_Manager,18503.85,1634.9875,3,7,15,7,"Payday Loan, Home Equity Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, and Payday Loan",26,8,11.33,8.0,Standard,742.33,35.810230035728004,16 Years and 3 Months,Yes,77.24096384870384,98.9453704707892,Low_spent_Small_value_payments,277.3124156805069,Poor
0x10896,CUS_0x1a44,January,Alanp,43,990-15-5111,Mechanic,14435.435,,3,5,20,4,"Credit-Builder Loan, Student Loan, Home Equity Loan, and Auto Loan",9,,2.2,1.0,Standard,799.07,32.6153038299218,16 Years and 5 Months,Yes,44.04060121805453,162.95124336776527,Low_spent_Small_value_payments,224.9034470808469,Standard
0x245e7,CUS_0x1db0,June,Victorial,27,428-05-7900,Doctor,17592.34,1461.0283333333334,7,3,17,5,"Payday Loan, Not Specified, Auto Loan, Personal Loan, and Credit-Builder Loan",25,16,9.13,5.0,Standard,2138.95,30.45746261408443,11 Years and 2 Months,Yes,59.326814105902756,176.52493826493702,Low_spent_Small_value_payments,200.2510809624936,Poor
0xbc19,CUS_0x31e3,April,Kaustubh Kulkarnin,48,202-11-6489,Teacher,90398.96,7022.253959811047,7,6,11,0,,29,13,8.73,1.0,Standard,615.79,42.35977318770891,22 Years and 8 Months,No,612.9927068556198,__10000__,High_spent_Medium_value_payments,885.9023664018581,Good
0xe0b9,CUS_0x847b,August,Martinneu,43,115-16-8280,Manager,19331.53_,1417.960833333333,885,7,27,2,"Credit-Builder Loan, and Mortgage Loan",44,16,15.47,8.0,Standard,1268.03,31.672873653464137,NA,Yes,21.28260906074354,97.00405129865864,Low_spent_Small_value_payments,313.5094229739312,Poor
0x17eab,CUS_0xf8b,February,Agrawaly,40,779-60-0339,Developer,43922.32,3869.193333333333,2,6,6,3,"Student Loan, Not Specified, and Personal Loan",0,4,8.67,1.0,Good,233.83,35.891012980225796,22 Years and 4 Months,No,66.54092877451282,__10000__,Low_spent_Medium_value_payments,367.8888013251162,Good
0x1e76,CUS_0xb282,May,Sara Rossii,32,273-80-9678,Manager,131577.84,,2,3,3,2,"Credit-Builder Loan, and Personal Loan",11,2,1.53,2.0,Good,816.21,30.592040170128683,NA,No,185.4121959034533,988.9946789667613,Low_spent_Medium_value_payments,226.1751251297857,Good
0x20fe3,CUS_0xa223,February,Yokok,24,330-17-7373,Engineer,28253.33,2249.4441666666667,1,6,5,4,"Student Loan, Auto Loan, Payday Loan, and Home Equity Loan",6,9,9.0,6.0,Good,1104.91,39.56172961904097,25 Years and 5 Months,No,93.60803133425492,283.8195941987351,Low_spent_Small_value_payments,137.51679113367663,Good
0xb09c,CUS_0xbbb5,March,Pedror,30,214-54-8925,Entrepreneur,35989.5_,,7,6,26,7,"Mortgage Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, and Not Specified",14,20,1.66,9.0,_,1754.71,24.347148489663876,8 Years and 9 Months,Yes,184.38519302930993,85.53988359715525,High_spent_Small_value_payments,293.9874233735348,Standard
0xfcd5,CUS_0x1d00,April,Herbert Lashd,44,185-89-0354,Teacher,13037607.0,1134.8783333333333,6,9,17,8,"Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Not Specified, and Home Equity Loan",48,18,_,9.0,Bad,3201.91,31.11507233209742,12 Years and 0 Months,Yes,80.00617264982489,65.14615517881938,Low_spent_Medium_value_payments,248.3355055046891,Poor
0xac98,CUS_0x6c91,July,Kaorii,21,995-34-4031,Architect,67518.81,5365.5675,8,5,8,1,Personal Loan,9,13,7.880000000000001,5.0,_,264.7,29.759536605936926,22 Years and 9 Months,No,28.658580506951036,150.61995643442958,High_spent_Medium_value_payments,607.2782130586195,Standard
0x22552,CUS_0x16ae,May,Pascalz,-500,567-87-6871,Musician,51034.12,4499.843333333333,6,4,6,2,"Student Loan, and Credit-Builder Loan",17,17,11.87,1.0,Standard,1350.85,32.679372940148156,15 Years and 11 Months,Yes,65.43101498485487,59.23854913197721,High_spent_Large_value_payments,565.3147692165012,Standard
0x2646,CUS_0x5698,January,Herbert Lashz,3616,169-39-0968,Entrepreneur,31087.66_,2471.6383333333333,4,7,12,6,"Mortgage Loan, Not Specified, Not Specified, Payday Loan, Not Specified, and Student Loan",10,5,10.95,6.0,Standard,70.82,26.52288661020984,7 Years and 1 Months,Yes,134.69172023090238,33.058012124033354,High_spent_Medium_value_payments,329.41410097839764,Standard
0x1e9bf,CUS_0x199a,June,Robin Emmottw,25,047-50-4290,Musician,73446.68,6101.556666666666,3,7,10,1,Payday Loan,5,6,10.01,3.0,_,685.36,31.219689276801876,30 Years and 3 Months,No,32.023589805369504,168.9849708581674,High_spent_Small_value_payments,669.1471060031297,Good
0x1e3d7,CUS_0x78f0,June,Niu Shupingq,36,654-33-1232,_______,11780.935,1274.7445833333334,8,5,10,0,,12,12,5.8,6.0,Standard,526.12,28.47127586029772,32 Years and 9 Months,No,0.0,72.23238871583591,High_spent_Small_value_payments,315.24206961749735,Standard
0x1e5e6,CUS_0x73b1,May,Parisar,24,929-57-3185,Musician,34150.84,2946.903333333333,10,10,29,4,"Personal Loan, Payday Loan, Credit-Builder Loan, and Credit-Builder Loan",46,17,11.93,7.0,Bad,2089.71,32.1512057530477,9 Years and 6 Months,Yes,67.97113360789109,144.962970258586,Low_spent_Medium_value_payments,361.75622946685615,Poor
0x1de33,CUS_0x72f3,February,Nick Brownl,35,054-62-4543,Media_Manager,95111.1,7724.925,5,2,12,1,Mortgage Loan,4,3,11.65,0.0,Good,467.35,25.52158602476688,20 Years and 6 Months,No,75.39015602137195,393.6163608584401,Low_spent_Large_value_payments,573.4859831201879,Good
0x7459,CUS_0x369d,August,Cheep,32,483-28-8127,Manager,62380.11,5117.3425,7,5,29,5,"Credit-Builder Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, and Not Specified",27,15,26.26,,Bad,3084.5_,25.198993188947338,7 Years and 8 Months,Yes,214.91951248534255,321.399806181358,Low_spent_Medium_value_payments,255.41493133329945,Poor
0x1635d,CUS_0x1348,August,Sudip Kar-Guptaq,43,#F%$D@*&8,Lawyer,28825.73,2648.1441666666665,5,6,19,5,"Auto Loan, Home Equity Loan, Student Loan, Payday Loan, and Student Loan",18,20,16.21,8.0,Standard,1310.98,34.851380394294736,14 Years and 2 Months,Yes,76.40594993289007,43.10917221796175,High_spent_Medium_value_payments,395.2992945158149,Standard
0x1d991,CUS_0xad90,April,,737_,918-30-9013,Writer,15820.755_,1606.39625,7,4,9,2,"Student Loan, and Credit-Builder Loan",17,12,16.7,,Standard,590.29,36.714572711241324,28 Years and 0 Months,Yes,17.780309351984886,156.85403308145962,Low_spent_Medium_value_payments,266.0052825665555,Standard
0x1029d,CUS_0x9620,August,,37,337-56-9724,Architect,8242.335,652.8612499999998,7,9,29,6,"Student Loan, Credit-Builder Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, and Auto Loan",40,22_,9.9,13.0,Bad,2604.83,32.74699098784336,19 Years and 2 Months,Yes,72193.0,49.602629837700974,Low_spent_Large_value_payments,260.7203915780321,Poor
0x23271,CUS_0x3b60,April,Skariachanx,43,279-38-5027,Mechanic,37655.98,3365.998333333333,6,3,19,6,"Personal Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",19,21,16.1,7.0,_,1256.83,33.24477992008084,12 Years and 2 Months,Yes,155.23733009475217,133.3377601010645,High_spent_Medium_value_payments,298.0247431375167,Standard
0x3534,CUS_0x9c95,July,Adegokej,48,667-92-0559,Architect,83483.96,6952.996666666668,0,4,11,1,Not Specified,14,5,4.41,1.0,Good,152.98,35.42687979321856,30 Years and 10 Months,No,42.742360778425244,66.55679223666965,High_spent_Large_value_payments,826.0005136515719,Standard
0xd206,CUS_0x2c08,January,Jennifer Abland,30,918-15-6457,Manager,66357.14,5688.761666666666,8,4,8,1,Student Loan,12,13,9.66,2.0,_,1414.17,32.12643004205059,19 Years and 7 Months,No,47.08813642232575,396.29094227222816,Low_spent_Large_value_payments,395.4970879721128,Standard
0x232ab,CUS_0x1942,February,Jeffsd,27,508-88-3060,Developer,83800.56,7269.38,3,3,5,-100,"Not Specified, and Student Loan",5,14,7.41,0.0,Standard,836.69,34.203964034000336,20 Years and 3 Months,Yes,117.35085786950887,796.5002700726521,Low_spent_Small_value_payments,103.08687205783907,Standard
0x25d56,CUS_0x4f88,May,ewich Sineady,23,527-49-4203,Lawyer,7195.3,434.60833333333335,10,9,20,7,"Personal Loan, Credit-Builder Loan, Student Loan, Not Specified, Personal Loan, Student Loan, and Debt Consolidation Loan",26,15,11.99,12.0,_,1820.55,29.007933971720792,20 Years and 3 Months,Yes,37.72408546970284,41.07623646097349,!@9#%8,254.66051140265702,Poor
0x1cb60,CUS_0x3ce1,July,Daniloc,39,542-01-5108,Musician,64551.12,5393.26,6,9,29,6,"Credit-Builder Loan, Student Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, and Not Specified",61,15,19.42,11.0,Bad,3462.33,35.100987106401575,1 Years and 5 Months,Yes,290.794948263226,92.10722274230379,High_spent_Large_value_payments,396.4238289944702,Standard
0x1f4b5,CUS_0xb024,April,Isabely,20,145-30-4355,Scientist,14176.215,1016.35125,7,4,7,2,"Debt Consolidation Loan, and Student Loan",31,20,19.81,7.0,Standard,399.68,38.554151188045815,12 Years and 8 Months,Yes,19.215651989726826,124.08929248789377,Low_spent_Small_value_payments,248.3301805223794,Standard
0x25bc8,CUS_0x48a,March,Paulv,20,925-53-5258,Mechanic,32700.0,2802.0,2,4,5,0,,9,4,9.16,1.0,Good,1440.5,31.544135976186038,16 Years and 7 Months,No,0.0,54.47618783308625,High_spent_Large_value_payments,465.72381216691366,Good
0x21865,CUS_0x4f0d,August,Christiew,31,462-09-7916,Manager,30616.07,,1,2,3,0,,4,2,9.61,3.0,Good,1244.22,39.15785429306187,29 Years and 2 Months,No,0.0,115.96200459380474,Low_spent_Medium_value_payments,445.37191207286185,Good
0xfecd,CUS_0xb66c,April,Andrea Shalal-Esal,55,168-03-6392,Writer,126615.04,,3,4,12,0_,,22,11,6.57,4.0,Standard,1468.46,34.043303687885015,29 Years and 5 Months,No,0.0,,High_spent_Medium_value_payments,986.494653005136,Standard
0x10973,CUS_0x68ce,June,Chuck Mikolajczaks,51,304-31-0278,Manager,19019.1,1637.925,5,3,8,4,"Not Specified, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",13,,7.79,4.0,_,878.69,32.356068667563825,17 Years and 7 Months,No,38.83768480212625,159.72825852659946,Low_spent_Medium_value_payments,245.2265566712743,Standard
0x61de,CUS_0x9e9a,May,Klaymanb,29,918-15-8641,Writer,61880.06,5411.671666666666,7,5,7,0,,9,17,11.8,8.0,Standard,370.58,23.12246294639688,24 Years and 2 Months,Yes,0.0,465.68550666013914,!@9#%8,355.4816600065274,Standard
